"","RECORDING_SESSION_LABEL","sentence","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREA_INDEX","CURRENT_FIX_INTEREST_AREA_RUN_ID","CURRENT_FIX_X","LaunchSite"
"7364","zhenglei",44,"4","2","1","322.9","27.1"
"7365","zhenglei",45,"4","1","1","333.5","120.5"
"7366","zhenglei",46,"5","2","1","461","61"
"7367","zhenglei",47,"4","2","1","347.4","4.60000000000002"
"7368","zhenglei",48,"6","2","1","469.5","19.5"
"7369","zhenglei",49,"3","1","1","240.3","74.7"
"7370","zhenglei",50,"6","2","1","416.2","38.8"
"7371","zhenglei",51,"8","2","1","529.1","29.9"
"7372","zhenglei",52,"5","2","1","444.2","44.8"
"7373","zhenglei",53,"6","2","1","436.9","14.1"
"7374","zhenglei",54,"5","2","1","412","43"
"7375","zhenglei",55,"3","1","1","261.6","88.4"
"7376","zhenglei",56,"9","2","1","488.1","34.9"
"7377","zhenglei",57,"7","1","2","340.9","78.1"
"7378","zhenglei",58,"3","1","1","240.1","75.9"
"7379","zhenglei",59,"4","2","1","320.2","29.8"
"7380","zhenglei",60,"4","2","1","390","30"
"7381","zhenglei",61,"5","2","1","441.2","13.8"
"7382","zhenglei",62,"5","2","1","476.4","12.6"
"7383","zhenglei",63,"6","2","1","428.5","26.5"
"7384","zhenglei",64,"4","1","1","350.8","102.2"
"7385","zhenglei",65,"6","2","1","453.9","35.1"
"7386","zhenglei",66,"3","2","1","309","8"
"7387","zhenglei",67,"4","1","1","309.9","73.1"
"7388","zhenglei",68,"4","1","1","277.4","72.6"
"7389","zhenglei",69,"3","2","1","258.2","56.8"
"7390","zhenglei",70,"6","2","1","370.7","50.3"
"7391","zhenglei",71,"5","2","1","433.2","54.8"
"7392","zhenglei",72,"6","2","1","401.8","18.2"
"7393","zhenglei",73,"8","2","1","547.2","9.79999999999995"
"7394","zhenglei",74,"4","2","1","257.3","56.7"
"7395","zhenglei",75,"6","2","1","461","61"
"7396","zhenglei",76,"4","2","1","397.2","57.8"
"7397","zhenglei",77,"7","2","1","514.1","8.89999999999998"
"7398","zhenglei",78,"7","2","1","441.5","13.5"
"7399","zhenglei",79,"7","2","1","412.8","41.2"
"7400","zhenglei",80,"6","2","1","372.3","44.7"
"7401","zhenglei",81,"6","1","1","372.8","150.2"
"7402","zhenglei",82,"5","2","1","431.7","22.3"
"7403","zhenglei",83,"5","2","1","364.6","20.4"
"7404","zhenglei",84,"7","2","1","494","29"
"7405","zhenglei",85,"6","2","1","503.3","19.7"
"7406","zhenglei",86,"7","2","1","465.9","57.1"
"7407","zhenglei",87,"6","2","1","310.5","4.5"
"7408","zhenglei",88,"2","1","1","189.4","90.6"
"7409","zhenglei",89,"5","2","1","388.5","32.5"
"7410","zhenglei",90,"3","1","1","417.1","104.9"
"7411","zhenglei",91,"6","2","1","374.6","10.4"
"7412","zhenglei",92,"3","2","1","295.2","54.8"
"7413","zhenglei",93,"5","2","1","499.6","22.4"
"7414","zhenglei",94,"2","1","1","181.9","99.1"
"7415","zhenglei",95,"7","2","1","461.8","25.2"
"7416","zhenglei",96,"5","2","1","308.3","7.69999999999999"
"7417","zhenglei",97,"4","2","1","308.4","41.6"
"7418","zhenglei",98,"7","2","1","372.3","12.7"
"7419","zhenglei",99,"3","2","1","338.1","45.9"
"7420","zhenglei",100,"4","1","1","299.7","119.3"
"7421","zhenglei",101,"3","2","1","287.7","27.3"
"7422","zhenglei",102,"3","2","1","263.2","52.8"
"7423","zhenglei",103,"4","2","1","368.7","16.3"
"7424","zhenglei",104,"5","2","1","362.9","20.1"
"7425","zhenglei",105,"4","2","1","293.9","56.1"
"7426","zhenglei",106,"7","2","1","423.6","64.4"
"7427","zhenglei",107,"5","2","1","346.4","37.6"
"7428","zhenglei",108,"6","2","1","514.2","8.79999999999995"
"7429","zhenglei",109,"4","2","1","383.6","2.39999999999998"
"7430","zhenglei",110,"5","2","1","361.2","24.8"
"7431","zhenglei",111,"3","2","1","352.8","66.2"
"7432","zhenglei",112,"6","2","1","450","39"
"7433","zhenglei",113,"6","2","1","403.6","14.4"
"7434","zhenglei",114,"5","2","1","406.5","12.5"
"7435","zhenglei",115,"9","2","2","484.6","4.39999999999998"
"7436","zhenglei",116,"2","2","1","216.4","64.6"
"7437","zhenglei",117,"5","2","1","357.8","26.2"
"7438","zhenglei",118,"3","2","1","358.1","25.9"
"7439","zhenglei",119,"7","2","1","454.7","0.300000000000011"
"7440","zhenglei",120,"4","1","1","279.3","69.7"
"7441","zje",1,"4","2","1","411.8","8.19999999999999"
"7442","zje",2,"7","2","1","371.1","13.9"
"7443","zje",3,"3","2","1","252","63"
"7444","zje",4,"3","2","1","275.8","38.2"
"7445","zje",5,"6","2","1","439.9","15.1"
"7446","zje",6,"3","2","1","314.7","70.3"
"7447","zje",7,"5","2","2","267.7","48.3"
"7448","zje",8,"5","2","1","380.6","4.39999999999998"
"7449","zje",9,"7","2","1","362.6","22.4"
"7450","zje",10,"7","2","1","336","50"
"7451","zje",11,"4","2","1","347.4","37.6"
"7452","zje",12,"3","2","1","308","8"
"7453","zje",13,"6","2","1","477.7","11.3"
"7454","zje",14,"3","1","1","264.8","85.2"
"7455","zje",15,"5","1","1","454.6","68.4"
"7456","zje",16,"5","2","1","432.6","22.4"
"7457","zje",17,"5","2","1","460.6","27.4"
"7458","zje",18,"6","2","1","502.6","55.4"
"7459","zje",19,"2","1","1","244.9","69.1"
"7460","zje",20,"5","2","1","407.5","12.5"
"7461","zje",21,"3","1","1","284.1","100.9"
"7462","zje",22,"5","1","1","405","84"
"7463","zje",23,"4","2","1","328.3","55.7"
"7464","zje",24,"7","2","1","425","64"
"7465","zje",25,"3","2","1","321.3","62.7"
"7466","zje",26,"5","2","1","453.1","35.9"
"7467","zje",27,"4","1","1","365.3","88.7"
"7468","zje",28,"3","2","1","315.2","34.8"
"7469","zje",29,"2","1","1","307.9","77.1"
"7470","zje",30,"4","2","1","260.2","19.8"
"7471","zje",31,"2","1","1","203.8","75.2"
"7472","zje",32,"6","2","1","510","48"
"7473","zje",33,"5","2","1","394","25"
"7474","zje",34,"7","2","1","531.9","25.1"
"7475","zje",35,"3","2","1","292.3","57.7"
"7476","zje",36,"6","2","1","384.6","35.4"
"7477","zje",37,"5","2","1","393.8","60.2"
"7478","zje",38,"7","2","1","422.9","31.1"
"7479","zje",39,"2","2","1","178.1","68.9"
"7480","zje",40,"4","2","1","348.5","35.5"
"7481","zje",41,"6","2","1","403.3","51.7"
"7482","zje",42,"5","2","1","490.1","32.9"
"7483","zje",43,"5","2","1","336.9","48.1"
"7484","zje",44,"4","2","1","349.8","0.199999999999989"
"7485","zje",45,"4","1","1","333","121"
"7486","zje",46,"7","2","1","456.2","65.8"
"7487","zje",47,"4","2","1","327.4","24.6"
"7488","zje",48,"6","2","1","471.2","17.8"
"7489","zje",49,"3","2","1","281.8","33.2"
"7490","zje",50,"6","2","1","423.1","31.9"
"7491","zje",51,"9","1","1","466.5","92.5"
"7492","zje",52,"5","1","1","409.5","79.5"
"7493","zje",53,"4","2","1","428.6","22.4"
"7494","zje",54,"5","2","1","453.7","1.30000000000001"
"7495","zje",55,"3","2","1","294.1","55.9"
"7496","zje",56,"5","2","1","486.5","36.5"
"7497","zje",57,"4","2","1","415.3","3.69999999999999"
"7498","zje",58,"4","2","1","286.9","29.1"
"7499","zje",59,"4","2","1","342.1","7.89999999999998"
"7500","zje",60,"3","2","1","390.1","29.9"
"7501","zje",61,"6","2","1","431.4","23.6"
"7502","zje",62,"4","2","1","430.6","58.4"
"7503","zje",63,"5","2","1","454.3","0.699999999999989"
"7504","zje",64,"4","2","1","388.7","64.3"
"7505","zje",65,"6","2","1","443.1","45.9"
"7506","zje",66,"3","2","1","271.6","45.4"
"7507","zje",67,"4","2","1","369.8","13.2"
"7508","zje",68,"3","1","1","262.6","87.4"
"7509","zje",69,"3","2","1","257.2","57.8"
"7510","zje",70,"7","2","1","405.9","15.1"
"7511","zje",71,"5","2","1","482.6","5.39999999999998"
"7512","zje",72,"6","2","1","360.4","59.6"
"7513","zje",73,"6","2","1","522.5","34.5"
"7514","zje",74,"3","2","1","268.7","45.3"
"7515","zje",75,"5","2","1","479.8","42.2"
"7516","zje",76,"3","2","1","398.8","56.2"
"7517","zje",77,"5","2","1","508.3","14.7"
"7518","zje",78,"5","2","1","398.5","56.5"
"7519","zje",79,"4","2","1","421","33"
"7520","zje",80,"5","2","1","400","17"
"7521","zje",81,"6","2","1","505","18"
"7522","zje",82,"4","1","1","372.1","81.9"
"7523","zje",83,"3","1","1","263","122"
"7524","zje",84,"6","2","1","468.9","54.1"
"7525","zje",85,"6","2","1","475.2","47.8"
"7526","zje",86,"6","2","1","510","13"
"7527","zje",87,"3","2","1","265.5","49.5"
"7528","zje",88,"2","2","1","221.5","58.5"
"7529","zje",89,"5","2","1","382.5","38.5"
"7530","zje",90,"7","2","1","498.4","23.6"
"7531","zje",91,"4","2","1","326.9","58.1"
"7532","zje",92,"4","1","1","266.6","83.4"
"7533","zje",93,"7","2","1","504.2","17.8"
"7534","zje",94,"3","2","1","266.3","14.7"
"7535","zje",95,"7","1","1","412.8","74.2"
"7536","zje",96,"3","2","1","291.9","24.1"
"7537","zje",97,"3","2","1","296.7","53.3"
"7538","zje",98,"4","2","1","345.7","39.3"
"7539","zje",99,"4","2","1","327.2","56.8"
"7540","zje",100,"5","2","1","416.1","2.89999999999998"
"7541","zje",101,"2","2","1","265.1","49.9"
"7542","zje",102,"4","2","1","264.8","51.2"
"7543","zje",103,"4","2","1","353.5","31.5"
"7544","zje",104,"4","2","1","346.8","36.2"
"7545","zje",105,"4","2","1","334","16"
"7546","zje",106,"5","2","1","431.7","56.3"
"7547","zje",107,"6","2","1","359.2","24.8"
"7548","zje",108,"5","2","1","465.6","57.4"
"7549","zje",109,"4","2","1","325.5","60.5"
"7550","zje",110,"4","2","1","351.9","34.1"
"7551","zje",111,"4","2","1","408.1","10.9"
"7552","zje",112,"6","2","1","473.7","15.3"
"7553","zje",113,"5","2","1","414.9","3.10000000000002"
"7554","zje",114,"4","2","1","393.8","25.2"
"7555","zje",115,"5","2","1","425.9","63.1"
"7556","zje",116,"2","1","1","179.1","101.9"
"7557","zje",117,"4","2","1","339.6","44.4"
"7558","zje",118,"3","1","1","311.6","72.4"
"7559","zje",119,"6","2","1","445.4","9.60000000000002"
"7560","zje",120,"3","2","1","306.5","42.5"
"7561","zkx",1,"5","1","1","307.8","112.2"
"7562","zkx",2,"7","2","1","356.2","28.8"
"7563","zkx",3,"3","2","1","295","20"
"7564","zkx",4,"3","2","1","278.4","35.6"
"7565","zkx",5,"8","2","1","420.2","34.8"
"7566","zkx",6,"5","2","1","376.1","8.89999999999998"
"7567","zkx",7,"3","2","1","262.6","53.4"
"7568","zkx",8,"5","2","1","342.9","42.1"
"7569","zkx",9,"5","2","1","362.6","22.4"
"7570","zkx",10,"6","1","1","303.5","82.5"
"7571","zkx",11,"8","2","2","378.7","6.30000000000001"
"7572","zkx",12,"5","2","1","311.7","4.30000000000001"
"7573","zkx",13,"7","1","2","179.1","309.9"
"7574","zkx",14,"4","2","1","325.9","24.1"
"7575","zkx",15,"6","2","1","513","10"
"7576","zkx",16,"6","1","2","322.2","132.8"
"7577","zkx",17,"8","2","1","476.3","11.7"
"7578","zkx",18,"9","2","1","541.6","16.4"
"7579","zkx",19,"4","2","1","301.9","12.1"
"7580","zkx",20,"4","2","1","401.7","18.3"
"7581","zkx",21,"4","1","1","258.9","126.1"
"7582","zkx",22,"11","2","1","485.8","3.19999999999999"
"7583","zkx",23,"5","2","1","334.8","49.2"
"7584","zkx",24,"8","2","1","471.3","17.7"
"7585","zkx",25,"7","1","1","310.9","73.1"
"7586","zkx",26,"10","2","2","484.4","4.60000000000002"
"7587","zkx",27,"5","1","1","365.2","88.8"
"7588","zkx",28,"3","2","1","293.8","56.2"
"7589","zkx",29,"4","2","1","330.6","54.4"
"7590","zkx",30,"6","2","1","227.2","52.8"
"7591","zkx",31,"4","2","1","273.6","5.39999999999998"
"7592","zkx",32,"7","1","1","462.9","95.1"
"7593","zkx",33,"5","2","1","369.5","49.5"
"7594","zkx",34,"5","2","1","553.4","3.60000000000002"
"7595","zkx",35,"5","2","2","287.3","62.7"
"7596","zkx",36,"4","1","1","316","104"
"7597","zkx",37,"5","1","1","383.8","70.2"
"7598","zkx",38,"4","2","1","388.6","65.4"
"7599","zkx",39,"2","2","1","191","56"
"7600","zkx",40,"5","2","1","327.5","56.5"
"7601","zkx",41,"5","1","2","328.8","126.2"
"7602","zkx",42,"8","1","1","448.2","74.8"
"7603","zkx",43,"NA","NA","NA","NA","NA"
"7604","zkx",44,"7","2","1","339.7","10.3"
"7605","zkx",45,"6","2","1","424.2","29.8"
"7606","zkx",46,"8","2","1","515.4","6.60000000000002"
"7607","zkx",47,"5","2","1","305.8","46.2"
"7608","zkx",48,"3","1","1","387.2","101.8"
"7609","zkx",49,"7","2","2","308.9","6.10000000000002"
"7610","zkx",50,"7","2","1","401.8","53.2"
"7611","zkx",51,"7","1","1","477.8","81.2"
"7612","zkx",52,"4","1","1","399.2","89.8"
"7613","zkx",53,"6","2","1","442.9","8.10000000000002"
"7614","zkx",54,"9","1","1","384","71"
"7615","zkx",55,"6","2","1","339.6","10.4"
"7616","zkx",56,"13","2","1","467.4","55.6"
"7617","zkx",57,"5","2","1","354.4","64.6"
"7618","zkx",58,"5","2","1","315.9","0.100000000000023"
"7619","zkx",59,"3","1","1","273.2","76.8"
"7620","zkx",60,"7","2","1","377.3","42.7"
"7621","zkx",61,"6","2","1","446.1","8.89999999999998"
"7622","zkx",62,"5","2","1","422.9","66.1"
"7623","zkx",63,"7","2","1","432.2","22.8"
"7624","zkx",64,"7","2","1","403.6","49.4"
"7625","zkx",65,"7","2","1","440.5","48.5"
"7626","zkx",66,"4","2","1","292.3","24.7"
"7627","zkx",67,"5","2","1","330.6","52.4"
"7628","zkx",68,"5","2","1","344.3","5.69999999999999"
"7629","zkx",69,"5","2","1","249.7","65.3"
"7630","zkx",70,"6","1","1","347.2","73.8"
"7631","zkx",71,"4","1","1","389.3","98.7"
"7632","zkx",72,"7","2","1","415.9","4.10000000000002"
"7633","zkx",73,"5","2","1","537.8","19.2"
"7634","zkx",74,"8","2","2","310.5","3.5"
"7635","zkx",75,"6","2","1","458.9","63.1"
"7636","zkx",76,"5","2","1","405.3","49.7"
"7637","zkx",77,"5","1","1","418.8","104.2"
"7638","zkx",78,"5","2","1","404.3","50.7"
"7639","zkx",79,"6","2","1","405.9","48.1"
"7640","zkx",80,"7","2","1","370.7","46.3"
"7641","zkx",81,"7","2","1","504.1","18.9"
"7642","zkx",82,"7","2","1","420.8","33.2"
"7643","zkx",83,"5","2","1","382.2","2.80000000000001"
"7644","zkx",84,"6","2","1","463.7","59.3"
"7645","zkx",85,"5","1","1","437.7","85.3"
"7646","zkx",86,"7","2","1","500.3","22.7"
"7647","zkx",87,"5","2","1","264.1","50.9"
"7648","zkx",88,"4","2","1","261.4","18.6"
"7649","zkx",89,"5","1","1","344.1","76.9"
"7650","zkx",90,"7","2","1","515.7","6.29999999999995"
"7651","zkx",91,"5","2","1","365.9","19.1"
"7652","zkx",92,"4","2","1","294.8","55.2"
"7653","zkx",93,"2","1","1","271.9","250.1"
"7654","zkx",94,"3","2","1","255.8","25.2"
"7655","zkx",95,"5","2","1","453.4","33.6"
"7656","zkx",96,"3","2","1","270.9","45.1"
"7657","zkx",97,"3","1","1","281","69"
"7658","zkx",98,"5","2","1","329.9","55.1"
"7659","zkx",99,"5","2","1","374.6","9.39999999999998"
"7660","zkx",100,"6","2","1","389.6","29.4"
"7661","zkx",101,"4","2","1","296.9","18.1"
"7662","zkx",102,"5","1","2","195.7","120.3"
"7663","zkx",103,"6","1","1","263","122"
"7664","zkx",104,"5","2","1","372.1","10.9"
"7665","zkx",105,"5","2","1","337.5","12.5"
"7666","zkx",106,"9","2","1","425.1","62.9"
"7667","zkx",107,"5","2","1","368.9","15.1"
"7668","zkx",108,"5","1","1","427.3","95.7"
"7669","zkx",109,"5","2","1","370.7","15.3"
"7670","zkx",110,"3","1","1","265.9","120.1"
"7671","zkx",111,"3","2","1","354.5","64.5"
"7672","zkx",112,"6","2","1","452.7","36.3"
"7673","zkx",113,"6","2","1","365.6","52.4"
"7674","zkx",114,"5","2","1","371.9","47.1"
"7675","zkx",115,"8","2","1","449.6","39.4"
"7676","zkx",116,"4","1","1","208.1","72.9"
"7677","zkx",117,"4","1","1","311.7","72.3"
"7678","zkx",118,"5","1","1","288.5","95.5"
"7679","zkx",119,"5","2","1","412","43"
"7680","zkx",120,"7","2","1","302.3","46.7"
"7681","zsy",1,"3","2","1","357.4","62.6"
"7682","zsy",2,"4","1","1","271.3","113.7"
"7683","zsy",3,"1","1","1","239.4","75.6"
"7684","zsy",4,"2","2","1","272.4","41.6"
"7685","zsy",5,"2","1","1","371.9","83.1"
"7686","zsy",6,"2","2","1","384.5","0.5"
"7687","zsy",7,"2","1","1","227.4","88.6"
"7688","zsy",8,"2","1","1","201","184"
"7689","zsy",9,"3","2","1","343.5","41.5"
"7690","zsy",10,"4","1","2","296.9","89.1"
"7691","zsy",11,"2","2","1","352.3","32.7"
"7692","zsy",12,"2","1","1","181.2","134.8"
"7693","zsy",13,"3","2","1","425.2","63.8"
"7694","zsy",14,"3","2","1","297.5","52.5"
"7695","zsy",15,"3","2","1","472.9","50.1"
"7696","zsy",16,"2","2","1","389.5","65.5"
"7697","zsy",17,"2","1","1","364.1","123.9"
"7698","zsy",18,"5","1","1","482","76"
"7699","zsy",19,"2","2","1","280.7","33.3"
"7700","zsy",20,"1","1","1","247.5","172.5"
"7701","zsy",21,"3","1","1","230.6","154.4"
"7702","zsy",22,"3","1","1","389.3","99.7"
"7703","zsy",23,"3","2","1","364.6","19.4"
"7704","zsy",24,"4","2","1","449.3","39.7"
"7705","zsy",25,"2","1","1","185.7","198.3"
"7706","zsy",26,"4","2","1","465.9","23.1"
"7707","zsy",27,"3","2","1","443.1","10.9"
"7708","zsy",28,"1","1","1","214.6","135.4"
"7709","zsy",29,"2","2","1","351.9","33.1"
"7710","zsy",30,"2","1","1","187.7","92.3"
"7711","zsy",31,"1","1","1","187.3","91.7"
"7712","zsy",32,"3","2","1","534.1","23.9"
"7713","zsy",33,"3","2","1","387.9","31.1"
"7714","zsy",34,"2","1","1","411.2","145.8"
"7715","zsy",35,"2","1","1","193.1","156.9"
"7716","zsy",36,"2","1","1","188.1","231.9"
"7717","zsy",37,"3","2","1","391.2","62.8"
"7718","zsy",38,"3","1","1","335.8","118.2"
"7719","zsy",39,"2","2","1","234.9","12.1"
"7720","zsy",40,"3","2","1","368.7","15.3"
"7721","zsy",41,"2","1","1","327.3","127.7"
"7722","zsy",42,"3","2","1","455.6","67.4"
"7723","zsy",43,"2","2","1","329.9","55.1"
"7724","zsy",44,"3","2","1","338.1","11.9"
"7725","zsy",45,"2","1","1","373.6","80.4"
"7726","zsy",46,"3","2","1","500","22"
"7727","zsy",47,"2","1","1","178.6","173.4"
"7728","zsy",48,"3","1","1","405.2","83.8"
"7729","zsy",49,"2","1","1","236.5","78.5"
"7730","zsy",50,"4","2","1","388","67"
"7731","zsy",51,"5","2","1","533.3","25.7"
"7732","zsy",52,"3","2","1","447.4","41.6"
"7733","zsy",53,"2","1","1","312.2","138.8"
"7734","zsy",54,"4","2","1","388.7","66.3"
"7735","zsy",55,"2","2","1","306.6","43.4"
"7736","zsy",56,"5","2","1","488.75","34.25"
"7737","zsy",57,"2","1","1","321.1","97.9"
"7738","zsy",58,"1","1","1","189.1","126.9"
"7739","zsy",59,"1","1","1","193.3","156.7"
"7740","zsy",60,"3","2","1","357.5","62.5"
"7741","zsy",61,"2","1","1","298.7","156.3"
"7742","zsy",62,"4","2","1","473.9","15.1"
"7743","zsy",63,"3","2","1","428.6","26.4"
"7744","zsy",64,"2","1","1","380.2","72.8"
"7745","zsy",65,"3","1","1","396.7","92.3"
"7746","zsy",66,"2","2","1","246.2","70.8"
"7747","zsy",67,"1","1","1","219.5","163.5"
"7748","zsy",68,"3","2","1","318.4","31.6"
"7749","zsy",69,"1","1","1","217.1","97.9"
"7750","zsy",70,"4","2","1","419.6","1.39999999999998"
"7751","zsy",71,"3","1","1","390.4","97.6"
"7752","zsy",72,"4","1","1","316.9","103.1"
"7753","zsy",73,"4","2","1","523","34"
"7754","zsy",74,"1","1","1","215.9","98.1"
"7755","zsy",75,"2","1","1","395.6","126.4"
"7756","zsy",76,"3","2","1","398.4","56.6"
"7757","zsy",77,"6","2","1","491.2","31.8"
"7758","zsy",78,"4","2","1","399.8","55.2"
"7759","zsy",79,"2","2","1","419.6","34.4"
"7760","zsy",80,"2","1","1","340.6","76.4"
"7761","zsy",81,"5","2","1","494.3","28.7"
"7762","zsy",82,"2","1","1","355.7","98.3"
"7763","zsy",83,"2","2","1","332.9","52.1"
"7764","zsy",84,"3","1","1","415.1","107.9"
"7765","zsy",85,"3","1","1","443.3","79.7"
"7766","zsy",86,"3","2","1","479.5","43.5"
"7767","zsy",87,"1","1","1","183","132"
"7768","zsy",88,"1","1","1","123.1","156.9"
"7769","zsy",89,"1","1","1","222.9","198.1"
"7770","zsy",90,"4","1","1","450.4","71.6"
"7771","zsy",91,"2","2","1","383.4","1.60000000000002"
"7772","zsy",92,"3","2","1","299.8","50.2"
"7773","zsy",93,"3","1","1","443.1","78.9"
"7774","zsy",94,"1","1","1","210.6","70.4"
"7775","zsy",95,"3","2","1","462.5","24.5"
"7776","zsy",96,"1","1","1","212.1","103.9"
"7777","zsy",97,"2","2","1","283.4","66.6"
"7778","zsy",98,"2","1","1","314.9","70.1"
"7779","zsy",99,"2","2","1","367.9","16.1"
"7780","zsy",100,"2","1","1","338.8","80.2"
"7781","zsy",101,"2","1","1","182.9","132.1"
"7782","zsy",102,"1","1","1","234.3","81.7"
"7783","zsy",103,"1","1","1","193.3","191.7"
"7784","zsy",104,"4","2","1","366.2","16.8"
"7785","zsy",105,"1","1","1","172.4","177.6"
"7786","zsy",106,"5","1","1","404.3","83.7"
"7787","zsy",107,"2","1","1","313.3","70.7"
"7788","zsy",108,"3","2","1","486.8","36.2"
"7789","zsy",109,"3","2","1","373.9","12.1"
"7790","zsy",110,"2","1","1","196.6","189.4"
"7791","zsy",111,"3","1","1","259.6","159.4"
"7792","zsy",112,"2","1","1","356.4","132.6"
"7793","zsy",113,"4","2","1","394.8","23.2"
"7794","zsy",114,"2","1","1","297.6","121.4"
"7795","zsy",115,"3","1","1","385.7","103.3"
"7796","zsy",116,"1","1","1","196.2","84.8"
"7797","zsy",117,"3","1","1","172.4","211.6"
"7798","zsy",118,"4","2","1","320","64"
"7799","zsy",119,"2","2","1","412.5","42.5"
"7800","zsy",120,"2","2","1","281.8","67.2"
"7801","zsy1",1,"3","1","1","336.1","83.9"
"7802","zsy1",2,"5","2","1","316.2","68.8"
"7803","zsy1",3,"5","2","1","280","35"
"7804","zsy1",4,"1","1","1","138.6","175.4"
"7805","zsy1",5,"4","2","1","392","63"
"7806","zsy1",6,"4","2","1","346","39"
"7807","zsy1",7,"3","2","1","312","4"
"7808","zsy1",8,"4","2","1","342.2","42.8"
"7809","zsy1",9,"3","1","1","316.2","68.8"
"7810","zsy1",10,"3","1","1","273.4","112.6"
"7811","zsy1",11,"7","2","2","360.7","24.3"
"7812","zsy1",12,"4","2","1","311.9","4.10000000000002"
"7813","zsy1",13,"6","2","1","468.6","20.4"
"7814","zsy1",14,"4","2","1","329.6","20.4"
"7815","zsy1",15,"8","2","1","513.9","9.10000000000002"
"7816","zsy1",16,"5","2","1","399.1","55.9"
"7817","zsy1",17,"4","2","1","439.3","48.7"
"7818","zsy1",18,"7","2","1","516.2","41.8"
"7819","zsy1",19,"3","2","1","296","18"
"7820","zsy1",20,"6","2","1","384.3","35.7"
"7821","zsy1",21,"2","1","1","189.5","195.5"
"7822","zsy1",22,"5","2","1","474","15"
"7823","zsy1",23,"6","2","1","317","67"
"7824","zsy1",24,"4","1","1","371","118"
"7825","zsy1",25,"5","1","1","283.6","100.4"
"7826","zsy1",26,"5","1","1","418.7","70.3"
"7827","zsy1",27,"4","1","1","351.5","102.5"
"7828","zsy1",28,"3","2","1","329.9","20.1"
"7829","zsy1",29,"4","2","1","335.1","49.9"
"7830","zsy1",30,"NA","NA","NA","NA","NA"
"7831","zsy1",31,"2","1","1","195.1","83.9"
"7832","zsy1",32,"7","2","1","555.9","2.10000000000002"
"7833","zsy1",33,"3","1","1","345.4","73.6"
"7834","zsy1",34,"5","1","1","475.2","81.8"
"7835","zsy1",35,"5","2","1","348.1","1.89999999999998"
"7836","zsy1",36,"5","2","1","416.7","3.30000000000001"
"7837","zsy1",37,"4","1","1","369.2","84.8"
"7838","zsy1",38,"6","2","1","418.9","35.1"
"7839","zsy1",39,"2","2","1","193.1","53.9"
"7840","zsy1",40,"3","1","1","299.1","84.9"
"7841","zsy1",41,"8","2","2","438.7","16.3"
"7842","zsy1",42,"7","2","1","519.4","3.60000000000002"
"7843","zsy1",43,"4","1","1","311.2","73.8"
"7844","zsy1",44,"5","2","1","305.5","44.5"
"7845","zsy1",45,"5","2","1","436.1","17.9"
"7846","zsy1",46,"5","2","1","481.1","40.9"
"7847","zsy1",47,"4","2","1","345.3","6.69999999999999"
"7848","zsy1",48,"5","2","1","442.4","46.6"
"7849","zsy1",49,"2","1","1","222","93"
"7850","zsy1",50,"7","2","1","436.1","18.9"
"7851","zsy1",51,"6","2","1","544.9","14.1"
"7852","zsy1",52,"4","1","1","378","111"
"7853","zsy1",53,"6","2","1","444.1","6.89999999999998"
"7854","zsy1",54,"4","1","1","335.8","119.2"
"7855","zsy1",55,"5","2","1","339.7","10.3"
"7856","zsy1",56,"11","2","1","517.5","5.5"
"7857","zsy1",57,"5","2","1","360.7","58.3"
"7858","zsy1",58,"4","1","1","190.2","125.8"
"7859","zsy1",59,"4","2","1","335","15"
"7860","zsy1",60,"4","1","1","334.9","85.1"
"7861","zsy1",61,"5","2","1","436","19"
"7862","zsy1",62,"7","2","1","484.8","4.19999999999999"
"7863","zsy1",63,"5","2","1","432.1","22.9"
"7864","zsy1",64,"4","1","1","262.3","190.7"
"7865","zsy1",65,"4","1","2","198.2","290.8"
"7866","zsy1",66,"NA","NA","NA","NA","NA"
"7867","zsy1",67,"6","2","1","360.8","22.2"
"7868","zsy1",68,"3","2","1","291.2","58.8"
"7869","zsy1",69,"5","2","1","260.6","54.4"
"7870","zsy1",70,"6","2","1","353.9","67.1"
"7871","zsy1",71,"5","2","1","475.5","12.5"
"7872","zsy1",72,"6","2","1","406.5","13.5"
"7873","zsy1",73,"5","2","1","540.9","16.1"
"7874","zsy1",74,"3","2","1","248.4","65.6"
"7875","zsy1",75,"5","1","1","451.7","70.3"
"7876","zsy1",76,"4","2","2","447.1","7.89999999999998"
"7877","zsy1",77,"10","2","1","473.5","49.5"
"7878","zsy1",78,"6","1","2","382.7","72.3"
"7879","zsy1",79,"9","2","2","392.3","61.7"
"7880","zsy1",80,"4","2","1","356.6","60.4"
"7881","zsy1",81,"6","2","1","515.5","7.5"
"7882","zsy1",82,"5","1","1","382.4","71.6"
"7883","zsy1",83,"4","2","1","345.7","39.3"
"7884","zsy1",84,"5","2","1","513","10"
"7885","zsy1",85,"8","2","1","497.5","25.5"
"7886","zsy1",86,"6","1","1","432.6","90.4"
"7887","zsy1",87,"5","2","1","306.1","8.89999999999998"
"7888","zsy1",88,"5","2","2","274.3","5.69999999999999"
"7889","zsy1",89,"5","2","1","420.8","0.199999999999989"
"7890","zsy1",90,"6","2","1","481.9","40.1"
"7891","zsy1",91,"7","2","2","338.8","46.2"
"7892","zsy1",92,"3","2","1","283.1","66.9"
