"","RECORDING_SESSION_LABEL","sentence","word_complex","preview","condition","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREA_ID","CURRENT_FIX_INTEREST_AREA_RUN_ID","CURRENT_FIX_X"
"3119","15sml",31,"LC","JH","LC_JH",5,"2","1",307.8
"3217","15sml",32,"LC","JH","LC_JH",7,"1","1",360.9
"3315","15sml",33,"HC","ID","HC_ID",8,"2","1",344.4
"3415","15sml",34,"HC","ID","HC_ID",4,"2","1",358.9
"3515","15sml",35,"HC","ID","HC_ID",6,"1","1",384.9
"3615","15sml",36,"HC","ID","HC_ID",8,"2","1",429.9
"3715","15sml",37,"HC","ID","HC_ID",5,"2","1",307.5
"3815","15sml",38,"HC","ID","HC_ID",5,"1","1",425.7
"3915","15sml",39,"HC","ID","HC_ID",3,"1","1",233.7
"4015","15sml",40,"HC","ID","HC_ID",5,"2","1",413.3
"4119","15sml",41,"HC","ID","HC_ID",6,"2","1",437.7
"4217","15sml",42,"HC","ID","HC_ID",5,"1","1",238.3
"4315","15sml",43,"HC","ID","HC_ID",2,"1","1",217.7
"4415","15sml",44,"HC","ID","HC_ID",5,"1","1",353.3
"4515","15sml",45,"HC","ID","HC_ID",4,"1","1",288.5
"4615","15sml",46,"HC","ID","HC_ID",7,"1","1",472.2
"4715","15sml",47,"HC","ID","HC_ID",7,"2","1",401.7
"4815","15sml",48,"HC","ID","HC_ID",9,"2","1",470
"4914","15sml",49,"HC","TP","HC_TP",6,"1","1",438.7
"5015","15sml",50,"HC","TP","HC_TP",3,"1","1",289.2
"5119","15sml",51,"HC","TP","HC_TP",5,"1","1",431.1
"5217","15sml",52,"HC","TP","HC_TP",5,"1","1",406.4
"5315","15sml",53,"HC","TP","HC_TP",7,"1","1",384.8
"5415","15sml",54,"HC","TP","HC_TP",9,"2","1",320.1
"5515","15sml",55,"HC","TP","HC_TP",4,"1","1",278.2
"5615","15sml",56,"HC","TP","HC_TP",6,"2","1",397.5
"5715","15sml",57,"HC","TP","HC_TP",5,"2","1",356.2
"5815","15sml",58,"HC","TP","HC_TP",4,"1","1",335.1
"5915","15sml",59,"HC","TP","HC_TP",4,"1","1",351.9
"6015","15sml",60,"HC","TP","HC_TP",8,"1","1",385.8
"6119","15sml",61,"HC","TP","HC_TP",8,"1","1",394.9
"6217","15sml",62,"HC","TP","HC_TP",5,"1","1",406.2
"6315","15sml",63,"HC","TP","HC_TP",4,"1","1",359.3
"6415","15sml",64,"HC","TP","HC_TP",4,"1","1",325.7
"6515","15sml",65,"HC","JL","HC_JL",7,"1","1",506.1
"6615","15sml",66,"HC","JL","HC_JL",5,"2","1",257.7
"6715","15sml",67,"HC","JL","HC_JL",6,"1","1",317.5
"6815","15sml",68,"HC","JL","HC_JL",5,"2","1",467.3
"6915","15sml",69,"HC","JL","HC_JL",8,"2","1",329.2
"7015","15sml",70,"HC","JL","HC_JL",3,"1","1",262.5
"7119","15sml",71,"HC","JL","HC_JL",6,"1","1",438
"7216","15sml",72,"HC","JL","HC_JL",5,"2","1",301.6
"7315","15sml",73,"HC","JL","HC_JL",11,"2","1",431
"7414","15sml",74,"HC","JL","HC_JL",10,"2","1",495.5
"7515","15sml",75,"HC","JL","HC_JL",4,"2","1",299.4
"7615","15sml",76,"HC","JL","HC_JL",3,"2","1",292.6
"7715","15sml",77,"HC","JL","HC_JL",7,"2","1",391.9
"7815","15sml",78,"HC","JL","HC_JL",4,"2","1",312.8
"7915","15sml",79,"HC","JL","HC_JL",3,"1","1",206.6
"8015","15sml",80,"HC","JL","HC_JL",3,"1","1",297.9
"8119","15sml",81,"HC","JH","HC_JH",4,"1","1",344.1
"8217","15sml",82,"HC","JH","HC_JH",6,"2","1",341
"8315","15sml",83,"HC","JH","HC_JH",7,"2","1",481.4
"8415","15sml",84,"HC","JH","HC_JH",3,"1","1",265
"8515","15sml",85,"HC","JH","HC_JH",6,"1","1",320.65
"8614","15sml",86,"HC","JH","HC_JH",8,"2","1",477.4
"8715","15sml",87,"HC","JH","HC_JH",5,"2","1",385.5
"8814","15sml",88,"HC","JH","HC_JH",4,"2","1",425
"8915","15sml",89,"HC","JH","HC_JH",7,"2","1",424.4
"9015","15sml",90,"HC","JH","HC_JH",7,"2","1",374.5
"9119","15sml",91,"HC","JH","HC_JH",8,"2","1",481.1
"9217","15sml",92,"HC","JH","HC_JH",5,"2","1",317.5
"9315","15sml",93,"HC","JH","HC_JH",5,"1","1",432.5
"9415","15sml",94,"HC","JH","HC_JH",6,"2","1",416.8
"9515","15sml",95,"HC","JH","HC_JH",6,"2","1",303.7
